name,value,year,lastValue,rank
Estado de Mexico,2536,2019,2520,3
Estado de Mexico,2520,2018.9,2500,3
Estado de Mexico,2500,2018.8,2480,3
Estado de Mexico,2480,2018.7,2460,3
Estado de Mexico,2460,2018.6,2440,3
Estado de Mexico,2440,2018.5,2420,3
Estado de Mexico,2420,2018.4,2410,3
Estado de Mexico,2410,2018.3,2390,3
Estado de Mexico,2390,2018.2,2370,3
Estado de Mexico,2370,2018.1,2350,3
Estado de Mexico,2350,2018,2320,3
Estado de Mexico,2320,2017.9,2288,3
Estado de Mexico,2288,2017.8,2256,3
Estado de Mexico,2256,2017.7,2224,3
Estado de Mexico,2224,2017.6,2192,3
Estado de Mexico,2192,2017.5,2160,3
Estado de Mexico,2160,2017.4,2128,3
Estado de Mexico,2128,2017.3,2096,3
Estado de Mexico,2096,2017.2,2064,3
Estado de Mexico,2064,2017.1,2032,3
Estado de Mexico,2032,2017,2035,3
Estado de Mexico,2035,2016.9,2037,2
Estado de Mexico,2037,2016.8,2039,2
Estado de Mexico,2039,2016.7,2041,2
Estado de Mexico,2041,2016.6,2043,2
Estado de Mexico,2043,2016.5,2045,2
Estado de Mexico,2045,2016.4,2047,2
Estado de Mexico,2047,2016.3,2049,2
Estado de Mexico,2049,2016.2,2051,2
Estado de Mexico,2051,2016.1,2053,2
Estado de Mexico,2053,2016,2050,2
Estado de Mexico,2050,2015.9,2047,1
Estado de Mexico,2047,2015.8,2044,1
Estado de Mexico,2044,2015.7,2041,1
Estado de Mexico,2041,2015.6,2037,1
Estado de Mexico,2037,2015.5,2034,1
Estado de Mexico,2034,2015.4,2031,1
Estado de Mexico,2031,2015.3,2028,1
Estado de Mexico,2028,2015.2,2025,1
Estado de Mexico,2025,2015.1,2022,1
Estado de Mexico,2022,2015,2020,1
Estado de Mexico,2020,2014.9,2018,1
Estado de Mexico,2018,2014.8,2015,1
Estado de Mexico,2015,2014.7,2012,1
Estado de Mexico,2012,2014.6,2009,1
Estado de Mexico,2009,2014.5,2006,1
Estado de Mexico,2006,2014.4,2003,1
Estado de Mexico,2003,2014.3,2000,1
Estado de Mexico,2000,2014.2,1997,1
Estado de Mexico,1997,2014.1,1994,1
Estado de Mexico,1994,2014,1989,1
Estado de Mexico,1989,2013.9,1984,2
Estado de Mexico,1984,2013.8,1977,2
Estado de Mexico,1977,2013.7,1970,2
Estado de Mexico,1970,2013.6,1963,2
Estado de Mexico,1963,2013.5,1957,2
Estado de Mexico,1957,2013.4,1950,2
Estado de Mexico,1950,2013.3,1944,2
Estado de Mexico,1944,2013.2,1938,2
Estado de Mexico,1938,2013.1,1932,2
Estado de Mexico,1932,2013,1950,2
Estado de Mexico,1950,2012.9,1970,2
Estado de Mexico,1970,2012.8,1990,2
Estado de Mexico,1990,2012.7,2010,2
Estado de Mexico,2010,2012.6,2030,2
Estado de Mexico,2030,2012.5,2050,2
Estado de Mexico,2050,2012.4,2070,2
Estado de Mexico,2070,2012.3,2090,2
Estado de Mexico,2090,2012.2,2110,2
Estado de Mexico,2110,2012.1,2130,2
Estado de Mexico,2130,2012,2070,2
Estado de Mexico,2070,2011.9,2008,4
Estado de Mexico,2008,2011.8,1946,4
Estado de Mexico,1946,2011.7,1884,4
Estado de Mexico,1884,2011.6,1822,4
Estado de Mexico,1822,2011.5,1760,4
Estado de Mexico,1760,2011.4,1698,4
Estado de Mexico,1698,2011.3,1636,4
Estado de Mexico,1636,2011.2,1574,4
Estado de Mexico,1574,2011.1,1512,4
Estado de Mexico,1512,2011,1477,4
Estado de Mexico,1477,2010.9,1441,4
Estado de Mexico,1441,2010.8,1405,4
Estado de Mexico,1405,2010.7,1369,4
Estado de Mexico,1369,2010.6,1333,4
Estado de Mexico,1333,2010.5,1297,4
Estado de Mexico,1297,2010.4,1261,4
Estado de Mexico,1261,2010.3,1225,4
Estado de Mexico,1225,2010.2,1189,4
Estado de Mexico,1189,2010.1,1153,4
Estado de Mexico,1153,2010,1174,4
Estado de Mexico,1174,2009.9,1193,3
Estado de Mexico,1193,2009.8,1212,3
Estado de Mexico,1212,2009.7,1231,3
Estado de Mexico,1231,2009.6,1250,3
Estado de Mexico,1250,2009.5,1269,3
Estado de Mexico,1269,2009.4,1288,3
Estado de Mexico,1288,2009.3,1307,3
Estado de Mexico,1307,2009.2,1326,3
Estado de Mexico,1326,2009.1,1345,3
Estado de Mexico,1345,2009,1333,3
Estado de Mexico,1333,2008.9,1325,2
Estado de Mexico,1325,2008.8,1317,2
Estado de Mexico,1317,2008.7,1309,2
Estado de Mexico,1309,2008.6,1301,2
Estado de Mexico,1301,2008.5,1293,2
Estado de Mexico,1293,2008.4,1285,2
Estado de Mexico,1285,2008.3,1277,2
Estado de Mexico,1277,2008.2,1269,2
Estado de Mexico,1269,2008.1,1261,2
Estado de Mexico,1261,2008,1244,2
Estado de Mexico,1244,2007.9,1231,1
Estado de Mexico,1231,2007.8,1218,1
Estado de Mexico,1218,2007.7,1205,1
Estado de Mexico,1205,2007.6,1192,1
Estado de Mexico,1192,2007.5,1179,1
Estado de Mexico,1179,2007.4,1166,1
Estado de Mexico,1166,2007.3,1153,1
Estado de Mexico,1153,2007.2,1140,1
Estado de Mexico,1140,2007.1,1127,1
Estado de Mexico,1127,2007,1200,1
Estado de Mexico,1200,2006.9,1374,1
Estado de Mexico,1374,2006.8,1548,1
Estado de Mexico,1548,2006.7,1722,1
Estado de Mexico,1722,2006.6,1896,1
Estado de Mexico,1896,2006.5,2070,1
Estado de Mexico,2070,2006.4,2244,1
Estado de Mexico,2244,2006.3,2418,1
Estado de Mexico,2418,2006.2,2592,1
Estado de Mexico,2592,2006.1,2766,1
Estado de Mexico,2766,2006,2718,1
Estado de Mexico,2718,2005.9,2673,1
Estado de Mexico,2673,2005.8,2628,1
Estado de Mexico,2628,2005.7,2583,1
Estado de Mexico,2583,2005.6,2538,1
Estado de Mexico,2538,2005.5,2493,1
Estado de Mexico,2493,2005.4,2448,1
Estado de Mexico,2448,2005.3,2403,1
Estado de Mexico,2403,2005.2,2358,1
Estado de Mexico,2358,2005.1,2313,1
Estado de Mexico,2313,2005,2315,1
Estado de Mexico,2315,2004.9,2375,1
Estado de Mexico,2375,2004.8,2435,1
Estado de Mexico,2435,2004.7,2495,1
Estado de Mexico,2495,2004.6,2555,1
Estado de Mexico,2555,2004.5,2615,1
Estado de Mexico,2615,2004.4,2675,1
Estado de Mexico,2675,2004.3,2735,1
Estado de Mexico,2735,2004.2,2795,1
Estado de Mexico,2795,2004.1,2855,1
Estado de Mexico,2855,2004,2855,1
Guerrero,1580,2019,1637,7
Guerrero,1637,2018.9,1702,4
Guerrero,1702,2018.8,1767,4
Guerrero,1767,2018.7,1832,4
Guerrero,1832,2018.6,1897,4
Guerrero,1897,2018.5,1962,4
Guerrero,1962,2018.4,2027,4
Guerrero,2027,2018.3,2092,4
Guerrero,2092,2018.2,2157,4
Guerrero,2157,2018.1,2222,4
Guerrero,2222,2018,2229,4
Guerrero,2229,2017.9,2238,1
Guerrero,2238,2017.8,2247,1
Guerrero,2247,2017.7,2256,1
Guerrero,2256,2017.6,2265,1
Guerrero,2265,2017.5,2274,1
Guerrero,2274,2017.4,2283,1
Guerrero,2283,2017.3,2292,1
Guerrero,2292,2017.2,2301,1
Guerrero,2301,2017.1,2310,1
Guerrero,2310,2017,2303,1
Guerrero,2303,2016.9,2293,1
Guerrero,2293,2016.8,2283,1
Guerrero,2283,2016.7,2273,1
Guerrero,2273,2016.6,2263,1
Guerrero,2263,2016.5,2253,1
Guerrero,2253,2016.4,2243,1
Guerrero,2243,2016.3,2233,1
Guerrero,2233,2016.2,2223,1
Guerrero,2223,2016.1,2213,1
Guerrero,2213,2016,2196,1
Guerrero,2196,2015.9,2176,2
Guerrero,2176,2015.8,2156,2
Guerrero,2156,2015.7,2136,2
Guerrero,2136,2015.6,2116,2
Guerrero,2116,2015.5,2096,2
Guerrero,2096,2015.4,2076,2
Guerrero,2076,2015.3,2056,2
Guerrero,2056,2015.2,2036,2
Guerrero,2036,2015.1,2016,2
Guerrero,2016,2015,1964,2
Guerrero,1964,2014.9,1914,2
Guerrero,1914,2014.8,1864,2
Guerrero,1864,2014.7,1814,2
Guerrero,1814,2014.6,1764,2
Guerrero,1764,2014.5,1714,2
Guerrero,1714,2014.4,1664,2
Guerrero,1664,2014.3,1614,2
Guerrero,1614,2014.2,1564,2
Guerrero,1564,2014.1,1514,2
Guerrero,1514,2014,1574,2
Guerrero,1574,2013.9,1631,1
Guerrero,1631,2013.8,1688,1
Guerrero,1688,2013.7,1745,1
Guerrero,1745,2013.6,1802,1
Guerrero,1802,2013.5,1859,1
Guerrero,1859,2013.4,1916,1
Guerrero,1916,2013.3,1973,1
Guerrero,1973,2013.2,2030,1
Guerrero,2030,2013.1,2087,1
Guerrero,2087,2013,2103,1
Guerrero,2103,2012.9,2126,1
Guerrero,2126,2012.8,2149,1
Guerrero,2149,2012.7,2172,1
Guerrero,2172,2012.6,2195,1
Guerrero,2195,2012.5,2218,1
Guerrero,2218,2012.4,2241,1
Guerrero,2241,2012.3,2264,1
Guerrero,2264,2012.2,2287,1
Guerrero,2287,2012.1,2310,1
Guerrero,2310,2012,2293,1
Guerrero,2293,2011.9,2278,2
Guerrero,2278,2011.8,2263,2
Guerrero,2263,2011.7,2248,2
Guerrero,2248,2011.6,2233,2
Guerrero,2233,2011.5,2218,2
Guerrero,2218,2011.4,2203,2
Guerrero,2203,2011.3,2188,2
Guerrero,2188,2011.2,2173,2
Guerrero,2173,2011.1,2158,2
Guerrero,2158,2011,2094,2
Guerrero,2094,2010.9,2028,3
Guerrero,2028,2010.8,1962,3
Guerrero,1962,2010.7,1896,3
Guerrero,1896,2010.6,1830,3
Guerrero,1830,2010.5,1764,3
Guerrero,1764,2010.4,1698,3
Guerrero,1698,2010.3,1632,3
Guerrero,1632,2010.2,1566,3
Guerrero,1566,2010.1,1500,3
Guerrero,1500,2010,1494,3
Guerrero,1494,2009.9,1487,2
Guerrero,1487,2009.8,1480,2
Guerrero,1480,2009.7,1473,2
Guerrero,1473,2009.6,1466,2
Guerrero,1466,2009.5,1459,2
Guerrero,1459,2009.4,1452,2
Guerrero,1452,2009.3,1445,2
Guerrero,1445,2009.2,1438,2
Guerrero,1438,2009.1,1431,2
Guerrero,1431,2009,1383,2
Guerrero,1383,2008.9,1335,4
Guerrero,1335,2008.8,1287,4
Guerrero,1287,2008.7,1239,4
Guerrero,1239,2008.6,1191,4
Guerrero,1191,2008.5,1143,4
Guerrero,1143,2008.4,1095,4
Guerrero,1095,2008.3,1047,4
Guerrero,1047,2008.2,999,4
Guerrero,999,2008.1,951,4
Guerrero,951,2008,935,4
Guerrero,935,2007.9,920,3
Guerrero,920,2007.8,905,3
Guerrero,905,2007.7,890,3
Guerrero,890,2007.6,875,3
Guerrero,875,2007.5,860,3
Guerrero,860,2007.4,845,3
Guerrero,845,2007.3,830,3
Guerrero,830,2007.2,815,3
Guerrero,815,2007.1,800,3
Guerrero,800,2007,801,3
Guerrero,801,2006.9,805,3
Guerrero,805,2006.8,809,3
Guerrero,809,2006.7,813,3
Guerrero,813,2006.6,817,3
Guerrero,817,2006.5,821,3
Guerrero,821,2006.4,825,3
Guerrero,825,2006.3,829,3
Guerrero,829,2006.2,833,3
Guerrero,833,2006.1,837,3
Guerrero,837,2006,827,3
Guerrero,827,2005.9,819,3
Guerrero,819,2005.8,811,3
Guerrero,811,2005.7,803,3
Guerrero,803,2005.6,795,3
Guerrero,795,2005.5,787,3
Guerrero,787,2005.4,779,3
Guerrero,779,2005.3,771,3
Guerrero,771,2005.2,763,3
Guerrero,763,2005.1,755,3
Guerrero,755,2005,755,3
Guerrero,755,2004.9,731,5
Guerrero,731,2004.8,707,5
Guerrero,707,2004.7,683,5
Guerrero,683,2004.6,659,5
Guerrero,659,2004.5,635,5
Guerrero,635,2004.4,611,5
Guerrero,611,2004.3,587,5
Guerrero,587,2004.2,563,5
Guerrero,563,2004.1,539,5
Guerrero,539,2004,539,5
Chihuahua,2167,2019,2122,4
Chihuahua,2122,2018.9,2087,6
Chihuahua,2087,2018.8,2052,6
Chihuahua,2052,2018.7,2017,6
Chihuahua,2017,2018.6,1982,6
Chihuahua,1982,2018.5,1947,6
Chihuahua,1947,2018.4,1912,6
Chihuahua,1912,2018.3,1877,6
Chihuahua,1877,2018.2,1842,6
Chihuahua,1842,2018.1,1807,6
Chihuahua,1807,2018,1782,6
Chihuahua,1782,2017.9,1758,5
Chihuahua,1758,2017.8,1734,5
Chihuahua,1734,2017.7,1710,5
Chihuahua,1710,2017.6,1686,5
Chihuahua,1686,2017.5,1662,5
Chihuahua,1662,2017.4,1638,5
Chihuahua,1638,2017.3,1614,5
Chihuahua,1614,2017.2,1590,5
Chihuahua,1590,2017.1,1566,5
Chihuahua,1566,2017,1529,5
Chihuahua,1529,2016.9,1496,4
Chihuahua,1496,2016.8,1463,4
Chihuahua,1463,2016.7,1430,4
Chihuahua,1430,2016.6,1397,4
Chihuahua,1397,2016.5,1364,4
Chihuahua,1364,2016.4,1331,4
Chihuahua,1331,2016.3,1298,4
Chihuahua,1298,2016.2,1265,4
Chihuahua,1265,2016.1,1232,4
Chihuahua,1232,2016,1206,4
Chihuahua,1206,2015.9,1177,4
Chihuahua,1177,2015.8,1148,4
Chihuahua,1148,2015.7,1119,4
Chihuahua,1119,2015.6,1090,4
Chihuahua,1090,2015.5,1061,4
Chihuahua,1061,2015.4,1032,4
Chihuahua,1032,2015.3,1003,4
Chihuahua,1003,2015.2,974,4
Chihuahua,974,2015.1,945,4
Chihuahua,945,2015,960,4
Chihuahua,960,2014.9,974,3
Chihuahua,974,2014.8,988,3
Chihuahua,988,2014.7,1002,3
Chihuahua,1002,2014.6,1016,3
Chihuahua,1016,2014.5,1030,3
Chihuahua,1030,2014.4,1044,3
Chihuahua,1044,2014.3,1058,3
Chihuahua,1058,2014.2,1072,3
Chihuahua,1072,2014.1,1086,3
Chihuahua,1086,2014,1119,3
Chihuahua,1119,2013.9,1155,3
Chihuahua,1155,2013.8,1191,3
Chihuahua,1191,2013.7,1227,3
Chihuahua,1227,2013.6,1263,3
Chihuahua,1263,2013.5,1299,3
Chihuahua,1299,2013.4,1335,3
Chihuahua,1335,2013.3,1371,3
Chihuahua,1371,2013.2,1407,3
Chihuahua,1407,2013.1,1443,3
Chihuahua,1443,2013,1502,3
Chihuahua,1502,2012.9,1557,3
Chihuahua,1557,2012.8,1612,3
Chihuahua,1612,2012.7,1667,3
Chihuahua,1667,2012.6,1722,3
Chihuahua,1722,2012.5,1777,3
Chihuahua,1777,2012.4,1832,3
Chihuahua,1832,2012.3,1887,3
Chihuahua,1887,2012.2,1942,3
Chihuahua,1942,2012.1,1997,3
Chihuahua,1997,2012,2104,3
Chihuahua,2104,2011.9,2213,1
Chihuahua,2213,2011.8,2322,1
Chihuahua,2322,2011.7,2431,1
Chihuahua,2431,2011.6,2540,1
Chihuahua,2540,2011.5,2649,1
Chihuahua,2649,2011.4,2758,1
Chihuahua,2758,2011.3,2867,1
Chihuahua,2867,2011.2,2976,1
Chihuahua,2976,2011.1,3085,1
Chihuahua,3085,2011,3165,1
Chihuahua,3165,2010.9,3247,1
Chihuahua,3247,2010.8,3329,1
Chihuahua,3329,2010.7,3411,1
Chihuahua,3411,2010.6,3493,1
Chihuahua,3493,2010.5,3575,1
Chihuahua,3575,2010.4,3657,1
Chihuahua,3657,2010.3,3739,1
Chihuahua,3739,2010.2,3821,1
Chihuahua,3821,2010.1,3903,1
Chihuahua,3903,2010,3831,1
Chihuahua,3831,2009.9,3756,1
Chihuahua,3756,2009.8,3681,1
Chihuahua,3681,2009.7,3606,1
Chihuahua,3606,2009.6,3531,1
Chihuahua,3531,2009.5,3456,1
Chihuahua,3456,2009.4,3381,1
Chihuahua,3381,2009.3,3306,1
Chihuahua,3306,2009.2,3231,1
Chihuahua,3231,2009.1,3156,1
Chihuahua,3156,2009,3047,1
Chihuahua,3047,2008.9,2934,1
Chihuahua,2934,2008.8,2821,1
Chihuahua,2821,2008.7,2708,1
Chihuahua,2708,2008.6,2595,1
Chihuahua,2595,2008.5,2482,1
Chihuahua,2482,2008.4,2369,1
Chihuahua,2369,2008.3,2256,1
Chihuahua,2256,2008.2,2143,1
Chihuahua,2143,2008.1,2030,1
Chihuahua,2030,2008,1985,1
Chihuahua,1985,2007.9,1833,6
Chihuahua,1833,2007.8,1681,6
Chihuahua,1681,2007.7,1529,6
Chihuahua,1529,2007.6,1377,6
Chihuahua,1377,2007.5,1225,6
Chihuahua,1225,2007.4,1073,6
Chihuahua,1073,2007.3,921,6
Chihuahua,921,2007.2,769,6
Chihuahua,769,2007.1,617,6
Chihuahua,617,2007,611,6
Chihuahua,611,2006.9,609,7
Chihuahua,609,2006.8,607,7
Chihuahua,607,2006.7,605,7
Chihuahua,605,2006.6,603,7
Chihuahua,603,2006.5,601,7
Chihuahua,601,2006.4,599,7
Chihuahua,599,2006.3,597,7
Chihuahua,597,2006.2,595,7
Chihuahua,595,2006.1,593,7
Chihuahua,593,2006,595,7
Chihuahua,595,2005.9,590,6
Chihuahua,590,2005.8,585,6
Chihuahua,585,2005.7,580,6
Chihuahua,580,2005.6,575,6
Chihuahua,575,2005.5,570,6
Chihuahua,570,2005.4,565,6
Chihuahua,565,2005.3,560,6
Chihuahua,560,2005.2,555,6
Chihuahua,555,2005.1,550,6
Chihuahua,550,2005,543,6
Chihuahua,543,2004.9,532,11
Chihuahua,532,2004.8,521,11
Chihuahua,521,2004.7,510,11
Chihuahua,510,2004.6,499,11
Chihuahua,499,2004.5,488,11
Chihuahua,488,2004.4,477,11
Chihuahua,477,2004.3,466,11
Chihuahua,466,2004.2,455,11
Chihuahua,455,2004.1,444,11
Chihuahua,444,2004,444,11
Oaxaca,1011,2019,1010,12
Oaxaca,1010,2018.9,1007,11
Oaxaca,1007,2018.8,1004,11
Oaxaca,1004,2018.7,1001,11
Oaxaca,1001,2018.6,998,11
Oaxaca,998,2018.5,995,11
Oaxaca,995,2018.4,992,11
Oaxaca,992,2018.3,989,11
Oaxaca,989,2018.2,986,11
Oaxaca,986,2018.1,983,11
Oaxaca,983,2018,972,11
Oaxaca,972,2017.9,959,12
Oaxaca,959,2017.8,946,12
Oaxaca,946,2017.7,933,12
Oaxaca,933,2017.6,920,12
Oaxaca,920,2017.5,907,12
Oaxaca,907,2017.4,894,12
Oaxaca,894,2017.3,881,12
Oaxaca,881,2017.2,868,12
Oaxaca,868,2017.1,855,12
Oaxaca,855,2017,837,12
Oaxaca,837,2016.9,826,11
Oaxaca,826,2016.8,815,11
Oaxaca,815,2016.7,804,11
Oaxaca,804,2016.6,793,11
Oaxaca,793,2016.5,782,11
Oaxaca,782,2016.4,771,11
Oaxaca,771,2016.3,760,11
Oaxaca,760,2016.2,749,11
Oaxaca,749,2016.1,738,11
Oaxaca,738,2016,687,11
Oaxaca,687,2015.9,633,23
Oaxaca,633,2015.8,579,23
Oaxaca,579,2015.7,525,23
Oaxaca,525,2015.6,471,23
Oaxaca,471,2015.5,417,23
Oaxaca,417,2015.4,363,23
Oaxaca,363,2015.3,309,23
Oaxaca,309,2015.2,255,23
Oaxaca,255,2015.1,201,23
Oaxaca,201,2015,244,23
Oaxaca,244,2014.9,288,10
Oaxaca,288,2014.8,332,10
Oaxaca,332,2014.7,376,10
Oaxaca,376,2014.6,420,10
Oaxaca,420,2014.5,464,10
Oaxaca,464,2014.4,508,10
Oaxaca,508,2014.3,552,10
Oaxaca,552,2014.2,596,10
Oaxaca,596,2014.1,640,10
Oaxaca,640,2014,635,10
Oaxaca,635,2013.9,624,16
Oaxaca,624,2013.8,613,16
Oaxaca,613,2013.7,602,16
Oaxaca,602,2013.6,591,16
Oaxaca,591,2013.5,580,16
Oaxaca,580,2013.4,569,16
Oaxaca,569,2013.3,558,16
Oaxaca,558,2013.2,547,16
Oaxaca,547,2013.1,536,16
Oaxaca,536,2013,526,16
Oaxaca,526,2012.9,520,19
Oaxaca,520,2012.8,514,19
Oaxaca,514,2012.7,508,19
Oaxaca,508,2012.6,502,19
Oaxaca,502,2012.5,496,19
Oaxaca,496,2012.4,490,19
Oaxaca,490,2012.3,484,19
Oaxaca,484,2012.2,478,19
Oaxaca,478,2012.1,472,19
Oaxaca,472,2012,479,19
Oaxaca,479,2011.9,497,14
Oaxaca,497,2011.8,515,14
Oaxaca,515,2011.7,533,14
Oaxaca,533,2011.6,551,14
Oaxaca,551,2011.5,569,14
Oaxaca,569,2011.4,587,14
Oaxaca,587,2011.3,605,14
Oaxaca,605,2011.2,623,14
Oaxaca,623,2011.1,641,14
Oaxaca,641,2011,639,14
Oaxaca,639,2010.9,642,11
Oaxaca,642,2010.8,645,11
Oaxaca,645,2010.7,648,11
Oaxaca,648,2010.6,651,11
Oaxaca,651,2010.5,654,11
Oaxaca,654,2010.4,657,11
Oaxaca,657,2010.3,660,11
Oaxaca,660,2010.2,663,11
Oaxaca,663,2010.1,666,11
Oaxaca,666,2010,671,11
Oaxaca,671,2009.9,680,6
Oaxaca,680,2009.8,689,6
Oaxaca,689,2009.7,698,6
Oaxaca,698,2009.6,707,6
Oaxaca,707,2009.5,716,6
Oaxaca,716,2009.4,725,6
Oaxaca,725,2009.3,734,6
Oaxaca,734,2009.2,743,6
Oaxaca,743,2009.1,752,6
Oaxaca,752,2009,751,6
Oaxaca,751,2008.9,749,6
Oaxaca,749,2008.8,747,6
Oaxaca,747,2008.7,745,6
Oaxaca,745,2008.6,743,6
Oaxaca,743,2008.5,741,6
Oaxaca,741,2008.4,739,6
Oaxaca,739,2008.3,737,6
Oaxaca,737,2008.2,735,6
Oaxaca,735,2008.1,733,6
Oaxaca,733,2008,750,6
Oaxaca,750,2007.9,772,2
Oaxaca,772,2007.8,794,2
Oaxaca,794,2007.7,816,2
Oaxaca,816,2007.6,838,2
Oaxaca,838,2007.5,860,2
Oaxaca,860,2007.4,882,2
Oaxaca,882,2007.3,904,2
Oaxaca,904,2007.2,926,2
Oaxaca,926,2007.1,948,2
Oaxaca,948,2007,960,2
Oaxaca,960,2006.9,973,2
Oaxaca,973,2006.8,986,2
Oaxaca,986,2006.7,999,2
Oaxaca,999,2006.6,1012,2
Oaxaca,1012,2006.5,1025,2
Oaxaca,1025,2006.4,1038,2
Oaxaca,1038,2006.3,1051,2
Oaxaca,1051,2006.2,1064,2
Oaxaca,1064,2006.1,1077,2
Oaxaca,1077,2006,1071,2
Oaxaca,1071,2005.9,1069,2
Oaxaca,1069,2005.8,1067,2
Oaxaca,1067,2005.7,1065,2
Oaxaca,1065,2005.6,1063,2
Oaxaca,1063,2005.5,1061,2
Oaxaca,1061,2005.4,1059,2
Oaxaca,1059,2005.3,1057,2
Oaxaca,1057,2005.2,1055,2
Oaxaca,1055,2005.1,1053,2
Oaxaca,1053,2005,1058,2
Oaxaca,1058,2004.9,1066,2
Oaxaca,1066,2004.8,1074,2
Oaxaca,1074,2004.7,1082,2
Oaxaca,1082,2004.6,1090,2
Oaxaca,1090,2004.5,1098,2
Oaxaca,1098,2004.4,1106,2
Oaxaca,1106,2004.3,1114,2
Oaxaca,1114,2004.2,1122,2
Oaxaca,1122,2004.1,1130,2
Oaxaca,1130,2004,1130,2
Ciudad de Mexico,1397,2019,1394,8
Ciudad de Mexico,1394,2018.9,1391,8
Ciudad de Mexico,1391,2018.8,1388,8
Ciudad de Mexico,1388,2018.7,1385,8
Ciudad de Mexico,1385,2018.6,1382,8
Ciudad de Mexico,1382,2018.5,1379,8
Ciudad de Mexico,1379,2018.4,1376,8
Ciudad de Mexico,1376,2018.3,1373,8
Ciudad de Mexico,1373,2018.2,1370,8
Ciudad de Mexico,1370,2018.1,1367,8
Ciudad de Mexico,1367,2018,1336,8
Ciudad de Mexico,1336,2017.9,1304,10
Ciudad de Mexico,1304,2017.8,1272,10
Ciudad de Mexico,1272,2017.7,1240,10
Ciudad de Mexico,1240,2017.6,1208,10
Ciudad de Mexico,1208,2017.5,1176,10
Ciudad de Mexico,1176,2017.4,1144,10
Ciudad de Mexico,1144,2017.3,1112,10
Ciudad de Mexico,1112,2017.2,1080,10
Ciudad de Mexico,1080,2017.1,1048,10
Ciudad de Mexico,1048,2017,1041,10
Ciudad de Mexico,1041,2016.9,1026,10
Ciudad de Mexico,1026,2016.8,1011,10
Ciudad de Mexico,1011,2016.7,996,10
Ciudad de Mexico,996,2016.6,981,10
Ciudad de Mexico,981,2016.5,966,10
Ciudad de Mexico,966,2016.4,951,10
Ciudad de Mexico,951,2016.3,936,10
Ciudad de Mexico,936,2016.2,921,10
Ciudad de Mexico,921,2016.1,906,10
Ciudad de Mexico,906,2016,906,10
Ciudad de Mexico,906,2015.9,894,8
Ciudad de Mexico,894,2015.8,882,8
Ciudad de Mexico,882,2015.7,870,8
Ciudad de Mexico,870,2015.6,858,8
Ciudad de Mexico,858,2015.5,846,8
Ciudad de Mexico,846,2015.4,834,8
Ciudad de Mexico,834,2015.3,822,8
Ciudad de Mexico,822,2015.2,810,8
Ciudad de Mexico,810,2015.1,798,8
Ciudad de Mexico,798,2015,794,8
Ciudad de Mexico,794,2014.9,789,7
Ciudad de Mexico,789,2014.8,784,7
Ciudad de Mexico,784,2014.7,779,7
Ciudad de Mexico,779,2014.6,774,7
Ciudad de Mexico,774,2014.5,769,7
Ciudad de Mexico,769,2014.4,764,7
Ciudad de Mexico,764,2014.3,759,7
Ciudad de Mexico,759,2014.2,754,7
Ciudad de Mexico,754,2014.1,749,7
Ciudad de Mexico,749,2014,750,7
Ciudad de Mexico,750,2013.9,751,9
Ciudad de Mexico,751,2013.8,752,9
Ciudad de Mexico,752,2013.7,753,9
Ciudad de Mexico,753,2013.6,754,9
Ciudad de Mexico,754,2013.5,753,9
Ciudad de Mexico,753,2013.4,752,9
Ciudad de Mexico,752,2013.3,751,9
Ciudad de Mexico,751,2013.2,750,9
Ciudad de Mexico,750,2013.1,749,9
Ciudad de Mexico,749,2013,752,9
Ciudad de Mexico,752,2012.9,755,10
Ciudad de Mexico,755,2012.8,758,10
Ciudad de Mexico,758,2012.7,761,10
Ciudad de Mexico,761,2012.6,764,10
Ciudad de Mexico,764,2012.5,767,10
Ciudad de Mexico,767,2012.4,770,10
Ciudad de Mexico,770,2012.3,773,10
Ciudad de Mexico,773,2012.2,776,10
Ciudad de Mexico,776,2012.1,779,10
Ciudad de Mexico,779,2012,780,10
Ciudad de Mexico,780,2011.9,781,9
Ciudad de Mexico,781,2011.8,782,9
Ciudad de Mexico,782,2011.7,783,9
Ciudad de Mexico,783,2011.6,784,9
Ciudad de Mexico,784,2011.5,783,9
Ciudad de Mexico,783,2011.4,782,9
Ciudad de Mexico,782,2011.3,781,9
Ciudad de Mexico,781,2011.2,780,9
Ciudad de Mexico,780,2011.1,779,9
Ciudad de Mexico,779,2011,784,9
Ciudad de Mexico,784,2010.9,787,9
Ciudad de Mexico,787,2010.8,790,9
Ciudad de Mexico,790,2010.7,793,9
Ciudad de Mexico,793,2010.6,796,9
Ciudad de Mexico,796,2010.5,799,9
Ciudad de Mexico,799,2010.4,802,9
Ciudad de Mexico,802,2010.3,805,9
Ciudad de Mexico,805,2010.2,808,9
Ciudad de Mexico,808,2010.1,811,9
Ciudad de Mexico,811,2010,801,9
Ciudad de Mexico,801,2009.9,795,8
Ciudad de Mexico,795,2009.8,789,8
Ciudad de Mexico,789,2009.7,783,8
Ciudad de Mexico,783,2009.6,777,8
Ciudad de Mexico,777,2009.5,771,8
Ciudad de Mexico,771,2009.4,765,8
Ciudad de Mexico,765,2009.3,759,8
Ciudad de Mexico,759,2009.2,753,8
Ciudad de Mexico,753,2009.1,747,8
Ciudad de Mexico,747,2009,740,8
Ciudad de Mexico,740,2008.9,737,7
